tick_index,t_target_raw_s,t_receipt_raw_s,utc_anchor,gpu_index,gpu_uuid,status,util_gpu_pct,util_mem_pct,mem_used_mib,power_w,temp_c,clock_sm_mhz,clock_mem_mhz,pcie_tx_kbps,pcie_rx_kbps
-1,84063.605264794,84063.605416084,2026-08-25T19:44:45.441944+00:00,-1,anchor,anchor,,,,,,,,,
0,84063.605264794,84063.615847499,,0,GPU-42e33043-7008-2803-9ba8-9bb9ef7d0845,ok,0,0,464,110.55,64,435,5001,488,292
0,84063.605264794,84063.615816089,,1,GPU-bff95c83-0adb-feb7-9825-359f31b26de8,ok,0,0,464,37.104,40,210,405,488,341
1,84064.605264794,84064.605807691,,0,GPU-42e33043-7008-2803-9ba8-9bb9ef7d0845,ok,0,0,464,54.895,61,255,810,439,341
1,84064.605264794,84064.605753101,,1,GPU-bff95c83-0adb-feb7-9825-359f31b26de8,ok,0,0,464,31.389,40,210,405,439,341
2,84065.605264794,84065.605715878,,0,GPU-42e33043-7008-2803-9ba8-9bb9ef7d0845,ok,0,0,464,41.688,60,210,810,439,341
2,84065.605264794,84065.605790768,,1,GPU-bff95c83-0adb-feb7-9825-359f31b26de8,ok,0,0,464,29.911,39,210,405,439,341
3,84066.605264794,84066.605766735,,0,GPU-42e33043-7008-2803-9ba8-9bb9ef7d0845,ok,0,0,464,28.367,59,210,405,439,341
3,84066.605264794,84066.605722065,,1,GPU-bff95c83-0adb-feb7-9825-359f31b26de8,ok,0,0,464,29.373,39,210,405,439,341
4,84067.605264794,84067.605647692,,0,GPU-42e33043-7008-2803-9ba8-9bb9ef7d0845,ok,0,0,464,24.537,59,210,405,439,390
4,84067.605264794,84067.605705832,,1,GPU-bff95c83-0adb-feb7-9825-359f31b26de8,ok,0,0,464,29.542,40,210,405,488,390
5,84068.605264794,84068.605605488,,0,GPU-42e33043-7008-2803-9ba8-9bb9ef7d0845,ok,1,0,1528,40.657,61,1695,9501,488,292
5,84068.605264794,84068.605655918,,1,GPU-bff95c83-0adb-feb7-9825-359f31b26de8,ok,0,0,467,34.959,40,210,405,439,341
6,84069.605264794,84069.605598205,,0,GPU-42e33043-7008-2803-9ba8-9bb9ef7d0845,ok,100,19,1528,333.101,74,1470,9501,390,341
6,84069.605264794,84069.605667505,,1,GPU-bff95c83-0adb-feb7-9825-359f31b26de8,ok,0,0,467,42.601,40,210,405,488,341
7,84070.605264794,84070.605717702,,0,GPU-42e33043-7008-2803-9ba8-9bb9ef7d0845,ok,100,21,1528,338.13,76,1635,9501,341,292
7,84070.605264794,84070.605786482,,1,GPU-bff95c83-0adb-feb7-9825-359f31b26de8,ok,0,0,467,38.868,40,210,405,439,341
8,84071.605264794,84071.605764919,,0,GPU-42e33043-7008-2803-9ba8-9bb9ef7d0845,ok,0,0,1528,181.025,67,1935,9501,439,244
8,84071.605264794,84071.605746519,,1,GPU-bff95c83-0adb-feb7-9825-359f31b26de8,ok,0,0,467,31.272,40,210,405,439,341
9,84072.605264794,84072.605675036,,0,GPU-42e33043-7008-2803-9ba8-9bb9ef7d0845,ok,0,0,1528,163.937,65,1680,9501,488,292
9,84072.605264794,84072.605753366,,1,GPU-bff95c83-0adb-feb7-9825-359f31b26de8,ok,0,0,467,30.002,40,210,405,439,341
10,84073.605264794,84073.605602583,,0,GPU-42e33043-7008-2803-9ba8-9bb9ef7d0845,ok,100,18,1528,342.876,76,1470,9501,390,341
