tick_index,t_target_raw_s,t_receipt_raw_s,utc_anchor,gpu_index,gpu_uuid,status,util_gpu_pct,util_mem_pct,mem_used_mib,power_w,temp_c,clock_sm_mhz,clock_mem_mhz,pcie_tx_kbps,pcie_rx_kbps
-1,56677.039823413,56677.040034833,2026-08-30T05:14:17.375627+00:00,-1,anchor,anchor,,,,,,,,,
0,56677.039823413,56677.047676315,,2,GPU-5443d59d-561f-ed1e-da42-1975937205f9,ok,0,0,450,84.878,60,405,5001,390,341
1,56678.039823413,56678.040209671,,2,GPU-5443d59d-561f-ed1e-da42-1975937205f9,ok,0,0,450,41.247,58,240,810,439,292
2,56679.039823413,56679.040254869,,2,GPU-5443d59d-561f-ed1e-da42-1975937205f9,ok,0,0,450,35.845,58,210,405,488,292
3,56680.039823413,56680.040195347,,2,GPU-5443d59d-561f-ed1e-da42-1975937205f9,ok,0,0,450,32.105,58,210,405,634,292
4,56681.039823413,56681.040213395,,2,GPU-5443d59d-561f-ed1e-da42-1975937205f9,ok,0,0,453,33.178,57,210,405,390,292
5,56682.039823413,56682.040142733,,2,GPU-5443d59d-561f-ed1e-da42-1975937205f9,ok,100,23,1514,171.193,67,1485,9501,439,439
6,56683.039823413,56683.040053211,,2,GPU-5443d59d-561f-ed1e-da42-1975937205f9,ok,100,21,1514,348.64,68,1485,9501,537,341
7,56684.039823413,56684.040101469,,2,GPU-5443d59d-561f-ed1e-da42-1975937205f9,ok,0,0,1515,263.876,62,1710,9501,390,292
8,56685.039823413,56685.040101627,,2,GPU-5443d59d-561f-ed1e-da42-1975937205f9,ok,0,0,1515,158.649,61,1710,9501,390,292
9,56686.039823413,56686.040045085,,2,GPU-5443d59d-561f-ed1e-da42-1975937205f9,ok,100,21,1515,186.012,68,1485,9501,488,341
10,56687.039823413,56687.040053543,,2,GPU-5443d59d-561f-ed1e-da42-1975937205f9,ok,100,23,1515,348.664,69,1485,9501,488,341
11,56688.039823413,56688.040105331,,2,GPU-5443d59d-561f-ed1e-da42-1975937205f9,ok,0,0,1515,276.11,63,1905,9501,390,292
12,56689.039823413,56689.040128939,,2,GPU-5443d59d-561f-ed1e-da42-1975937205f9,ok,0,0,1515,167.352,63,1905,9501,390,292
13,56690.039823413,56690.040043337,,2,GPU-5443d59d-561f-ed1e-da42-1975937205f9,ok,100,23,1515,205.568,68,1470,9501,537,439
14,56691.039823413,56691.040042515,,2,GPU-5443d59d-561f-ed1e-da42-1975937205f9,ok,100,21,1515,348.787,70,1485,9501,439,488
15,56692.039823413,56692.040107043,,2,GPU-5443d59d-561f-ed1e-da42-1975937205f9,ok,0,0,1515,279.849,64,1905,9501,390,292
16,56693.039823413,56693.040130961,,2,GPU-5443d59d-561f-ed1e-da42-1975937205f9,ok,0,0,1515,170.955,63,1905,9501,390,292
17,56694.039823413,56694.040169539,,2,GPU-5443d59d-561f-ed1e-da42-1975937205f9,ok,0,0,1515,139.835,62,1710,9501,390,1464
