# anchor t_raw_s=37853.470596915 utc=2026-08-30T00:05:51.574269+00:00
# cmd=dcgmi dmon -i 0 -e 155,150,100,101,203,204,252 -d 1000
37853.567184	#Entity         POWER             TMPTR        SMCLK        MMCLK        GPUTL             MCUTL             FBUSD
37853.567284	ID               W                 C
37853.656592	GPU 0           92.540            36           345          810          0                 0                 14
37854.657746	GPU 0           53.176            36           225          810          0                 0                 14
37855.658970	GPU 0           32.143            35           210          405          0                 0                 14
37856.660358	GPU 0           28.166            35           210          405          0                 0                 14
37857.661609	GPU 0           25.396            35           210          405          0                 0                 14
37858.662771	GPU 0           170.800           45           1500         9501         100               24                1078
37859.663905	GPU 0           346.434           46           1500         9501         100               23                1078
37860.665153	GPU 0           270.187           41           1965         9501         0                 0                 1078
37861.666326	GPU 0           146.258           39           1965         9501         0                 0                 1078
37862.667471	GPU 0           221.639           45           1515         9501         100               24                1078
37863.668717	GPU 0           349.716           47           1485         9501         100               25                1078
37864.669844	GPU 0           274.824           41           1965         9501         0                 0                 1078
37865.671099	GPU 0           164.335           40           1965         9501         0                 0                 1078
37866.672196	GPU 0           205.895           45           1470         9501         100               26                1078
37867.673244	GPU 0           349.549           47           1485         9501         100               22                1078
37868.673478	#Entity         POWER             TMPTR        SMCLK        MMCLK        GPUTL             MCUTL             FBUSD
37868.673520	ID               W                 C
37868.674514	GPU 0           279.422           41           1965         9501         0                 0                 1078
37869.675693	GPU 0           169.639           40           1965         9501         0                 0                 1078
37870.676802	GPU 0           144.488           39           1785         9501         0                 0                 14
37871.677975	GPU 0           125.945           39           1785         9751         0                 0                 14
37872.679357	GPU 0           126.853           39           1785         9751         0                 0                 14
37873.680502	GPU 0           116.899           38           510          5001         0                 0                 14
37874.681694	GPU 0           82.241            36           300          810          0                 0                 14
37875.682860	GPU 0           34.636            36           210          405          0                 0                 14
37876.684069	GPU 0           37.124            36           210          405          0                 0                 14
37877.685426	GPU 0           27.755            36           210          405          0                 0                 14
37878.686694	GPU 0           26.141            35           210          405          0                 0                 14
37879.687852	GPU 0           25.595            35           210          405          0                 0                 14
37880.689032	GPU 0           25.722            35           210          405          0                 0                 14
37881.690238	GPU 0           25.905            35           210          405          0                 0                 14
37882.690432	#Entity         POWER             TMPTR        SMCLK        MMCLK        GPUTL             MCUTL             FBUSD
37882.690463	ID               W                 C
37882.691462	GPU 0           28.808            35           210          405          0                 0                 14
37883.692608	GPU 0           36.587            35           210          405          0                 0                 14
37884.693814	GPU 0           27.541            35           210          405          0                 0                 14
37885.695009	GPU 0           26.101            35           210          405          0                 0                 14
37886.696217	GPU 0           25.548            35           210          405          0                 0                 14
37887.697372	GPU 0           25.450            35           210          405          0                 0                 14
37888.698610	GPU 0           25.559            35           210          405          0                 0                 14
37889.699719	GPU 0           27.408            35           210          405          0                 0                 14
37890.700912	GPU 0           36.615            35           210          405          0                 0                 14
37891.702057	GPU 0           27.064            35           210          405          0                 0                 14
37892.703548	GPU 0           25.736            35           210          405          0                 0                 14
37893.704799	GPU 0           25.471            35           210          405          0                 0                 14
37894.706063	GPU 0           25.475            35           210          405          0                 0                 14
37895.707308	GPU 0           25.610            35           210          405          0                 0                 14
37896.707493	#Entity         POWER             TMPTR        SMCLK        MMCLK        GPUTL             MCUTL             FBUSD
37896.707529	ID               W                 C
37896.708536	GPU 0           25.719            35           210          405          0                 0                 14
37897.710096	GPU 0           36.850            35           210          405          0                 0                 14
37898.711350	GPU 0           27.785            35           210          405          0                 0                 14
37899.712586	GPU 0           26.145            35           210          405          0                 0                 14
