# anchor t_raw_s=22717.877920407 utc=2026-08-29T19:48:18.497769+00:00
# cmd=dcgmi dmon -i 2 -e 155,150,100,101,203,204,252 -d 1000
22718.079396	#Entity         POWER             TMPTR        SMCLK        MMCLK        GPUTL             MCUTL             FBUSD
22718.079494	ID               W                 C
22718.170238	GPU 2           13.767            27           210          405          0                 0                 0
22719.171350	GPU 2           14.464            27           210          405          0                 0                 0
22720.173146	GPU 2           14.280            27           210          405          0                 0                 0
22721.174428	GPU 2           13.895            27           210          405          0                 0                 0
22722.176774	GPU 2           14.137            27           210          405          0                 0                 0
22723.177923	GPU 2           13.956            27           210          405          0                 0                 1
22724.179093	GPU 2           16.228            27           210          405          0                 0                 3
22725.180196	GPU 2           49.803            30           1710         9501         3                 1                 1065
22726.181262	GPU 2           330.326           41           1500         9501         100               22                1065
22727.182479	GPU 2           340.449           39           1845         9501         60                16                1065
22728.183685	GPU 2           160.640           34           1950         9501         0                 0                 1065
22729.184848	GPU 2           134.769           37           1455         9501         39                14                1065
22730.185968	GPU 2           338.482           43           1500         9501         100               24                1065
22731.186996	GPU 2           342.790           42           1770         9501         70                19                1065
22732.188274	GPU 2           162.285           35           1935         9501         0                 0                 1065
22733.188422	#Entity         POWER             TMPTR        SMCLK        MMCLK        GPUTL             MCUTL             FBUSD
22733.188450	ID               W                 C
22733.189729	GPU 2           133.401           38           1440         9501         29                12                1065
22734.191050	GPU 2           336.637           44           1485         9501         100               23                1065
22735.192148	GPU 2           346.414           43           1620         9501         88                21                1065
22736.193321	GPU 2           154.963           36           1725         9501         0                 0                 1065
22737.194751	GPU 2           113.568           35           1710         9501         0                 0                 1065
22738.196282	GPU 2           112.545           35           1710         9501         0                 0                 3
22739.197802	GPU 2           114.369           35           1710         9751         0                 0                 0
22740.199176	GPU 2           94.232            34           705          5001         0                 0                 3
22741.200527	GPU 2           221.343           45           1500         9501         100               26                1065
22742.201593	GPU 2           350.028           47           1500         9501         100               25                1065
22743.202568	GPU 2           349.610           48           1500         9501         100               24                1065
22744.203578	GPU 2           349.365           49           1500         9501         100               25                1065
22745.204584	GPU 2           349.481           49           1485         9501         100               26                1065
22746.205552	GPU 2           348.964           50           1470         9501         100               26                1065
22747.205703	#Entity         POWER             TMPTR        SMCLK        MMCLK        GPUTL             MCUTL             FBUSD
22747.205731	ID               W                 C
22747.206539	GPU 2           349.165           50           1485         9501         100               23                1065
22748.207540	GPU 2           348.646           51           1500         9501         100               23                1065
22749.208544	GPU 2           349.117           51           1500         9501         100               24                1065
22750.209561	GPU 2           349.315           52           1500         9501         100               25                1065
22751.210491	GPU 2           349.393           52           1485         9501         100               25                1065
22752.212142	GPU 2           349.038           53           1485         9501         100               25                1065
22753.213410	GPU 2           349.086           53           1485         9501         100               25                1065
