tick_index,t_target_raw_s,t_receipt_raw_s,utc_anchor,gpu_index,gpu_uuid,status,util_gpu_pct,util_mem_pct,mem_used_mib,power_w,temp_c,clock_sm_mhz,clock_mem_mhz,pcie_tx_kbps,pcie_rx_kbps
-1,22717.937515985,22717.937655665,2026-08-29T19:48:18.557412+00:00,-1,anchor,anchor,,,,,,,,,
0,22717.937515985,22717.978591607,,1,GPU-37ffc98b-8551-c8a1-5f3c-27ade9ae735a,ok,0,0,450,6.756,24,210,405,976,2001
1,22718.937515985,22718.938026463,,1,GPU-37ffc98b-8551-c8a1-5f3c-27ade9ae735a,ok,0,0,450,7.049,24,210,405,439,341
2,22719.937515985,22719.937963781,,1,GPU-37ffc98b-8551-c8a1-5f3c-27ade9ae735a,ok,0,0,450,7.124,24,210,405,488,341
3,22720.937515985,22720.937841629,,1,GPU-37ffc98b-8551-c8a1-5f3c-27ade9ae735a,ok,0,0,450,7.101,24,210,405,488,292
4,22721.937515985,22721.94933741,,1,GPU-37ffc98b-8551-c8a1-5f3c-27ade9ae735a,ok,0,0,450,6.892,24,210,405,488,341
5,22722.937515985,22722.939022095,,1,GPU-37ffc98b-8551-c8a1-5f3c-27ade9ae735a,ok,0,0,450,6.897,24,210,405,439,439
6,22723.937515985,22723.937830543,,1,GPU-37ffc98b-8551-c8a1-5f3c-27ade9ae735a,ok,0,0,453,7.697,24,210,405,488,341
7,22724.937515985,22724.938049911,,1,GPU-37ffc98b-8551-c8a1-5f3c-27ade9ae735a,ok,0,0,479,10.443,24,210,405,15234,27929
8,22725.937515985,22725.937815399,,1,GPU-37ffc98b-8551-c8a1-5f3c-27ade9ae735a,ok,100,26,1515,201.956,38,1560,9501,488,292
9,22726.937515985,22726.937842787,,1,GPU-37ffc98b-8551-c8a1-5f3c-27ade9ae735a,ok,100,25,1515,348.641,41,1545,9501,488,390
10,22727.937515985,22727.937952435,,1,GPU-37ffc98b-8551-c8a1-5f3c-27ade9ae735a,ok,0,0,1515,239.054,33,1980,9501,390,244
