# anchor t_raw_s=80136.598525992 utc=2026-08-25T18:39:18.449356+00:00
# cmd=dcgmi dmon -i -1 -e 155,150,100,101,203,204,252 -d 1000
80136.603250	#Entity         POWER             TMPTR        SMCLK        MMCLK        GPUTL             MCUTL             FBUSD
80136.603343	ID               W                 C
80136.609792	GPU 0           23.867            61           210          405          0                 0                 14
80136.609821	GPU 1           134.573           49           1785         9751         0                 0                 14
80137.613810	GPU 0           22.766            60           210          405          0                 0                 14
80137.613836	GPU 1           104.892           48           435          810          0                 0                 14
80138.615663	GPU 0           22.640            60           210          405          0                 0                 14
80138.615699	GPU 1           70.088            46           240          810          0                 0                 14
80139.617134	GPU 0           22.650            60           210          405          0                 0                 14
80139.617158	GPU 1           36.765            46           210          405          0                 0                 14
80140.618381	GPU 0           22.865            60           210          405          0                 0                 14
80140.618409	GPU 1           32.778            46           210          405          0                 0                 14
80141.620059	GPU 0           25.684            61           210          405          0                 0                 17
80141.620085	GPU 1           35.658            48           1785         9501         1                 0                 1078
80142.621692	GPU 0           35.878            61           210          405          0                 0                 17
80142.621719	GPU 1           320.454           56           1380         9501         100               18                1078
80143.622943	GPU 0           24.318            61           210          405          0                 0                 17
80143.622972	GPU 1           346.416           56           1440         9501         100               18                1078
80144.624544	GPU 0           22.987            60           210          405          0                 0                 17
80144.624575	GPU 1           177.836           51           1965         9501         0                 0                 1078
80145.626241	GPU 0           22.623            60           210          405          0                 0                 17
80145.626267	GPU 1           151.099           50           1785         9501         0                 0                 1078
80146.627600	GPU 0           22.660            60           210          405          0                 0                 17
80146.627655	GPU 1           247.429           56           1470         9501         100               14                1078
80147.629413	GPU 0           22.912            60           210          405          0                 0                 17
80147.629440	GPU 1           346.575           57           1455         9501         100               18                1078
80148.631176	GPU 0           23.294            61           210          405          1                 0                 17
80148.631206	GPU 1           171.486           50           1815         9501         0                 0                 1078
80149.632350	GPU 0           28.829            61           210          405          0                 0                 17
80149.632380	GPU 1           134.765           50           1785         9501         0                 0                 1078
80150.633962	GPU 0           24.431            61           210          405          0                 0                 17
80150.633992	GPU 1           317.343           56           1440         9501         100               18                1078
80151.634196	#Entity         POWER             TMPTR        SMCLK        MMCLK        GPUTL             MCUTL             FBUSD
80151.634263	ID               W                 C
80151.635729	GPU 0           23.120            60           210          405          0                 0                 17
80151.635756	GPU 1           347.944           57           1440         9501         100               18                1078
80152.636948	GPU 0           22.727            60           210          405          0                 0                 17
80152.636973	GPU 1           193.708           51           1965         9501         0                 0                 1078
80153.638429	GPU 0           22.671            60           210          405          0                 0                 17
80153.638454	GPU 1           177.477           51           1965         9501         0                 0                 1078
80154.640071	GPU 0           26.961            61           210          405          0                 0                 14
80154.640120	GPU 1           144.499           49           1785         9751         0                 0                 14
80155.641290	GPU 0           35.973            61           210          405          0                 0                 14
80155.641321	GPU 1           135.405           49           1785         9751         0                 0                 14
80156.642967	GPU 0           31.872            61           210          405          0                 0                 14
80156.642992	GPU 1           115.738           48           450          5001         0                 0                 14
80157.644572	GPU 0           24.791            60           210          405          0                 0                 17
80157.644601	GPU 1           101.850           47           345          810          0                 0                 396
80158.645827	GPU 0           30.014            61           210          405          0                 0                 17
80158.645852	GPU 1           95.809            49           1785         9501         0                 0                 396
80159.646860	GPU 0           35.712            61           210          405          0                 0                 17
