tick_index,t_target_raw_s,t_receipt_raw_s,utc_anchor,gpu_index,gpu_uuid,status,util_gpu_pct,util_mem_pct,mem_used_mib,power_w,temp_c,clock_sm_mhz,clock_mem_mhz,pcie_tx_kbps,pcie_rx_kbps
-1,43363.281935656,43363.282081346,2026-08-30T01:37:41.359221+00:00,-1,anchor,anchor,,,,,,,,,
0,43363.281935656,43363.287707459,,0,GPU-bff95c83-0adb-feb7-9825-359f31b26de8,ok,0,0,464,125.568,43,525,5001,488,341
1,43364.281935656,43364.282409473,,0,GPU-bff95c83-0adb-feb7-9825-359f31b26de8,ok,0,0,464,87.519,41,315,810,439,292
2,43365.281935656,43365.28233911,,0,GPU-bff95c83-0adb-feb7-9825-359f31b26de8,ok,0,0,464,42.179,40,210,810,488,341
3,43366.281935656,43366.282332427,,0,GPU-bff95c83-0adb-feb7-9825-359f31b26de8,ok,0,0,464,31.235,40,210,405,488,390
4,43367.281935656,43367.282279764,,0,GPU-bff95c83-0adb-feb7-9825-359f31b26de8,ok,0,0,464,34.525,40,210,405,488,341
5,43368.281935656,43368.2822468,,0,GPU-bff95c83-0adb-feb7-9825-359f31b26de8,ok,100,22,1528,78.602,48,1500,9501,390,439
6,43369.281935656,43369.282237047,,0,GPU-bff95c83-0adb-feb7-9825-359f31b26de8,ok,100,21,1528,350.365,51,1485,9501,439,439
7,43370.281935656,43370.282363024,,0,GPU-bff95c83-0adb-feb7-9825-359f31b26de8,ok,0,0,1528,320.454,48,1950,9501,390,292
8,43371.281935656,43371.282353991,,0,GPU-bff95c83-0adb-feb7-9825-359f31b26de8,ok,0,0,1528,173.505,45,1950,9501,341,292
9,43372.281935656,43372.282233948,,0,GPU-bff95c83-0adb-feb7-9825-359f31b26de8,ok,100,21,1528,175.67,49,1485,9501,488,488
10,43373.281935656,43373.282291085,,0,GPU-bff95c83-0adb-feb7-9825-359f31b26de8,ok,100,23,1528,348.726,52,1485,9501,488,488
