# anchor t_raw_s=35580.079032971 utc=2026-08-29T23:22:40.589583+00:00
# cmd=dcgmi dmon -i 2 -e 155,150,100,101,203,204,252 -d 1000
35580.195038	#Entity         POWER             TMPTR        SMCLK        MMCLK        GPUTL             MCUTL             FBUSD
35580.195135	ID               W                 C
35580.283314	GPU 2           111.738           62           495          5001         0                 0                 3
35581.284852	GPU 2           83.560            60           300          810          0                 0                 3
35582.286492	GPU 2           46.482            59           210          810          0                 0                 3
35583.288155	GPU 2           34.005            59           210          405          0                 0                 3
35584.289936	GPU 2           34.044            58           210          405          0                 0                 3
35585.291549	GPU 2           164.364           68           1470         9501         100               22                1065
35586.293102	GPU 2           348.938           69           1485         9501         100               23                1065
35587.294735	GPU 2           274.411           64           1905         9501         0                 0                 1065
35588.296259	GPU 2           182.141           63           1905         9501         0                 0                 1065
35589.297821	GPU 2           202.294           69           1455         9501         100               24                1065
35590.299104	GPU 2           348.603           70           1470         9501         100               24                1065
35591.300707	GPU 2           277.246           64           1905         9501         0                 0                 1065
35592.302317	GPU 2           167.850           64           1905         9501         0                 0                 1065
35593.303564	GPU 2           202.799           69           1470         9501         100               23                1065
35594.305146	GPU 2           348.943           70           1470         9501         100               22                1065
35595.305287	#Entity         POWER             TMPTR        SMCLK        MMCLK        GPUTL             MCUTL             FBUSD
35595.305308	ID               W                 C
35595.306768	GPU 2           281.140           65           1905         9501         0                 0                 1065
35596.308152	GPU 2           148.268           63           1905         9501         0                 0                 1065
35597.309886	GPU 2           136.974           62           1710         9501         0                 0                 1065
35598.311562	GPU 2           123.459           62           1710         9751         0                 0                 3
35599.313159	GPU 2           123.369           62           1710         9751         0                 0                 3
35600.314779	GPU 2           114.665           60           495          5001         0                 0                 3
35601.316053	GPU 2           82.827            58           300          810          0                 0                 3
35602.317651	GPU 2           44.026            58           210          810          0                 0                 3
35603.319250	GPU 2           33.386            58           210          405          0                 0                 3
35604.320502	GPU 2           30.025            57           210          405          0                 0                 3
35605.322099	GPU 2           29.295            57           210          405          0                 0                 3
35606.323700	GPU 2           29.093            57           210          405          0                 0                 3
35607.324971	GPU 2           29.139            56           210          405          0                 0                 3
35608.326558	GPU 2           28.962            56           210          405          0                 0                 3
35609.326676	#Entity         POWER             TMPTR        SMCLK        MMCLK        GPUTL             MCUTL             FBUSD
35609.326702	ID               W                 C
35609.328146	GPU 2           28.926            56           210          405          0                 0                 3
35610.329398	GPU 2           29.095            55           210          405          0                 0                 3
35611.330982	GPU 2           28.910            55           210          405          0                 0                 3
35612.332577	GPU 2           28.724            55           210          405          0                 0                 3
35613.333890	GPU 2           28.867            55           210          405          0                 0                 3
35614.335489	GPU 2           28.758            55           210          405          0                 0                 3
35615.337083	GPU 2           28.524            54           210          405          0                 0                 3
35616.338378	GPU 2           28.316            54           210          405          0                 0                 3
35617.339958	GPU 2           28.263            54           210          405          0                 0                 3
35618.341527	GPU 2           28.403            54           210          405          0                 0                 3
35619.342813	GPU 2           28.268            54           210          405          0                 0                 3
35620.344404	GPU 2           28.524            53           210          405          0                 0                 3
35621.345921	GPU 2           28.826            53           210          405          0                 0                 3
35622.347170	GPU 2           28.338            53           210          405          0                 0                 3
35623.347311	#Entity         POWER             TMPTR        SMCLK        MMCLK        GPUTL             MCUTL             FBUSD
35623.347339	ID               W                 C
35623.348779	GPU 2           28.072            53           210          405          0                 0                 3
35624.350362	GPU 2           28.032            53           210          405          0                 0                 3
35625.351629	GPU 2           28.096            53           210          405          0                 0                 3
35626.353206	GPU 2           28.196            53           210          405          0                 0                 3
35627.354740	GPU 2           27.906            53           210          405          0                 0                 3
35628.356011	GPU 2           27.712            52           210          405          0                 0                 3
35629.357612	GPU 2           27.358            52           210          405          0                 0                 3
35630.359136	GPU 2           27.973            52           210          405          0                 0                 3
35631.360416	GPU 2           29.151            52           210          405          0                 0                 3
35632.361973	GPU 2           28.698            52           210          405          0                 0                 3
35633.363535	GPU 2           27.773            52           210          405          0                 0                 3
35634.364781	GPU 2           27.271            52           210          405          0                 0                 3
35635.366343	GPU 2           27.308            52           210          405          0                 0                 3
35636.367864	GPU 2           28.798            52           210          405          0                 0                 3
35637.368006	#Entity         POWER             TMPTR        SMCLK        MMCLK        GPUTL             MCUTL             FBUSD
35637.368043	ID               W                 C
