# anchor t_raw_s=18108.28244428 utc=2026-08-25T01:25:30.416433+00:00
# cmd=dcgmi dmon -i -1 -e 155,150,100,101,203,204,252 -d 1000
18108.287152	#Entity         POWER             TMPTR        SMCLK        MMCLK        GPUTL             MCUTL             FBUSD
18108.287244	ID               W                 C
18108.292902	GPU 0           103.527           63           405          5001         0                 0                 14
18108.292924	GPU 1           30.784            38           210          405          0                 0                 14
18109.297047	GPU 0           34.158            60           210          810          0                 0                 14
18109.297073	GPU 1           29.219            38           210          405          0                 0                 14
18110.298799	GPU 0           39.079            60           210          405          0                 0                 14
18110.298823	GPU 1           34.568            38           210          405          0                 0                 14
18111.300466	GPU 0           25.614            60           210          405          0                 0                 14
18111.300490	GPU 1           35.314            38           210          405          0                 0                 14
18112.301910	GPU 0           24.123            58           210          405          0                 0                 14
18112.301936	GPU 1           30.024            38           210          405          0                 0                 14
18113.303527	GPU 0           70.628            63           1440         9501         100               40                1078
18113.303552	GPU 1           31.456            38           210          405          0                 0                 17
18114.305185	GPU 0           351.934           74           1455         9501         100               23                1078
18114.305210	GPU 1           42.127            38           210          405          0                 0                 17
18115.306783	GPU 0           348.822           76           1470         9501         100               21                1078
18115.306813	GPU 1           30.198            38           210          405          0                 0                 17
18116.308419	GPU 0           348.987           76           1470         9501         100               23                1078
18116.308443	GPU 1           28.884            38           210          405          0                 0                 17
18117.310104	GPU 0           348.988           77           1455         9501         100               22                1078
18117.310128	GPU 1           34.631            38           210          405          0                 0                 17
18118.311719	GPU 0           348.934           78           1455         9501         100               21                1078
18118.311766	GPU 1           36.381            38           210          405          0                 0                 17
18119.313338	GPU 0           348.716           78           1425         9501         100               21                1078
18119.313363	GPU 1           29.694            38           210          405          0                 0                 17
18120.314997	GPU 0           349.211           78           1470         9501         100               20                1078
18120.315022	GPU 1           28.433            38           210          405          0                 0                 17
18121.316625	GPU 0           348.591           79           1455         9501         100               21                1078
18121.316650	GPU 1           28.310            38           210          405          0                 0                 17
18122.318289	GPU 0           348.636           79           1455         9501         100               21                1078
18122.318313	GPU 1           28.340            38           210          405          0                 0                 17
18123.318415	#Entity         POWER             TMPTR        SMCLK        MMCLK        GPUTL             MCUTL             FBUSD
18123.318483	ID               W                 C
18123.319961	GPU 0           348.757           79           1440         9501         100               21                1078
18123.325165	GPU 1           28.528            38           210          405          0                 0                 17
18124.321588	GPU 0           348.694           80           1455         9501         100               22                1078
18124.321616	GPU 1           32.121            38           210          405          0                 0                 17
18125.323244	GPU 0           348.952           80           1425         9501         100               21                1078
18125.323269	GPU 1           40.164            38           210          405          0                 0                 17
18126.324988	GPU 0           349.605           80           1470         9501         100               23                1078
18126.325020	GPU 1           31.193            38           210          405          0                 0                 17
18127.326591	GPU 0           349.345           80           1455         9501         100               21                1078
18127.326617	GPU 1           29.506            38           210          405          0                 0                 17
18128.328201	GPU 0           349.637           80           1455         9501         100               20                1078
18128.328229	GPU 1           28.811            38           210          405          0                 0                 17
18129.329839	GPU 0           349.092           81           1440         9501         100               20                1078
18129.329866	GPU 1           28.738            38           210          405          0                 0                 17
18130.331440	GPU 0           349.442           81           1440         9501         100               20                1078
18130.331464	GPU 1           28.704            38           210          405          0                 0                 17
18131.333059	GPU 0           349.413           81           1425         9501         100               21                1078
18131.333085	GPU 1           31.040            38           210          405          0                 0                 17
18132.334697	GPU 0           349.425           81           1455         9501         100               21                1078
18132.334722	GPU 1           39.570            38           210          405          0                 0                 17
18133.336358	GPU 0           349.256           81           1425         9501         100               21                1078
18133.336385	GPU 1           30.698            38           210          405          0                 0                 17
18134.337994	GPU 0           349.432           81           1455         9501         100               22                1078
18134.338025	GPU 1           29.328            38           210          405          0                 0                 17
18135.339719	GPU 0           349.174           81           1455         9501         100               21                1078
18135.339744	GPU 1           29.124            38           210          405          0                 0                 17
18136.341477	GPU 0           349.279           81           1455         9501         100               20                1078
18136.341503	GPU 1           29.144            38           210          405          0                 0                 17
18137.341603	#Entity         POWER             TMPTR        SMCLK        MMCLK        GPUTL             MCUTL             FBUSD
18137.341639	ID               W                 C
18137.343127	GPU 0           349.544           81           1440         9501         100               20                1078
18137.343154	GPU 1           28.968            38           210          405          0                 0                 17
18138.344782	GPU 0           349.401           82           1455         9501         100               20                1078
18138.344807	GPU 1           29.946            38           210          405          0                 0                 17
18139.346505	GPU 0           270.872           73           1920         9501         0                 0                 1078
18139.346534	GPU 1           39.984            38           210          405          0                 0                 17
