# anchor t_raw_s=24098.94636307 utc=2026-08-25T03:05:21.057065+00:00
# cmd=dcgmi dmon -i -1 -e 155,150,100,101,203,204,252 -d 1000
24098.950898	#Entity         POWER             TMPTR        SMCLK        MMCLK        GPUTL             MCUTL             FBUSD
24098.951011	ID               W                 C
24098.956877	GPU 0           24.045            56           210          405          0                 0                 14
24098.956899	GPU 1           116.161           44           480          5001         0                 0                 14
24099.961024	GPU 0           22.626            56           210          405          0                 0                 14
24099.961051	GPU 1           92.921            43           300          810          0                 0                 14
24100.962787	GPU 0           22.124            56           210          405          0                 0                 14
24100.962817	GPU 1           54.618            42           210          405          0                 0                 14
24101.964445	GPU 0           24.371            56           210          405          0                 0                 14
24101.964471	GPU 1           33.653            42           210          405          0                 0                 14
24102.965965	GPU 0           29.813            56           210          405          0                 0                 14
24102.965990	GPU 1           35.621            42           210          405          0                 0                 14
24103.967585	GPU 0           26.370            56           210          405          0                 0                 17
24103.967610	GPU 1           67.679            48           1455         9501         51                21                1078
24104.969214	GPU 0           34.597            57           210          405          0                 0                 17
24104.969239	GPU 1           343.780           53           1470         9501         100               21                1078
24105.970816	GPU 0           24.316            57           210          405          0                 0                 17
24105.970841	GPU 1           349.416           53           1485         9501         100               23                1078
24106.972491	GPU 0           22.889            56           210          405          0                 0                 17
24106.972521	GPU 1           349.823           53           1455         9501         100               24                1078
24107.974115	GPU 0           22.335            56           210          405          0                 0                 17
24107.974140	GPU 1           349.576           54           1470         9501         100               24                1078
24108.975680	GPU 0           24.233            56           210          405          0                 0                 17
24108.975706	GPU 1           349.632           54           1485         9501         100               22                1078
24109.977315	GPU 0           28.354            57           210          405          0                 0                 17
24109.977341	GPU 1           349.864           54           1470         9501         100               23                1078
24110.978991	GPU 0           23.862            57           210          405          0                 0                 17
24110.979018	GPU 1           349.551           54           1485         9501         100               23                1078
24111.980632	GPU 0           22.677            56           210          405          0                 0                 17
24111.980663	GPU 1           349.475           54           1485         9501         100               22                1078
24112.982269	GPU 0           22.371            56           210          405          0                 0                 17
