# anchor t_raw_s=60350.608248711 utc=2026-08-30T06:15:30.914920+00:00
# cmd=dcgmi dmon -i 2 -e 155,150,100,101,203,204,252 -d 1000
60350.722484	#Entity         POWER             TMPTR        SMCLK        MMCLK        GPUTL             MCUTL             FBUSD
60350.722568	ID               W                 C
60350.812484	GPU 2           113.250           41           555          5001         0                 0                 0
60351.814327	GPU 2           77.294            40           360          5001         0                 0                 0
60352.815694	GPU 2           59.073            38           210          810          0                 0                 0
60353.817074	GPU 2           35.039            38           210          405          0                 0                 0
60354.819073	GPU 2           28.132            38           210          405          0                 0                 0
60355.820717	GPU 2           48.973            45           1500         9501         59                21                1065
60356.821990	GPU 2           342.164           52           1485         9501         100               23                1065
60357.823583	GPU 2           333.573           49           1920         9501         24                7                 1065
60358.825166	GPU 2           157.281           45           1920         9501         0                 0                 1065
60359.826758	GPU 2           149.066           49           1500         9501         75                23                1065
60360.828303	GPU 2           346.783           54           1485         9501         100               23                1065
60361.829864	GPU 2           336.279           51           1935         9501         36                10                1065
60362.831617	GPU 2           160.520           47           1950         9501         0                 0                 1065
60363.833174	GPU 2           147.508           50           1515         9501         63                18                1065
60364.834569	GPU 2           343.840           55           1485         9501         100               30                1065
60365.834691	#Entity         POWER             TMPTR        SMCLK        MMCLK        GPUTL             MCUTL             FBUSD
60365.834717	ID               W                 C
60365.836055	GPU 2           339.245           53           1905         9501         51                12                1065
60366.837743	GPU 2           163.851           48           1920         9501         0                 0                 1065
60367.839373	GPU 2           134.351           47           1710         9501         0                 0                 1065
60368.840608	GPU 2           119.227           46           1710         9751         0                 0                 3
60369.845795	GPU 2           119.738           46           1710         9751         0                 0                 3
60370.847618	GPU 2           230.187           55           1500         9501         100               27                1065
60371.848984	GPU 2           349.179           57           1500         9501         100               24                1065
60372.850348	GPU 2           349.252           57           1500         9501         100               25                1065
60373.851803	GPU 2           349.287           58           1500         9501         100               25                1065
60374.853290	GPU 2           349.241           58           1455         9501         100               25                1065
60375.854877	GPU 2           349.523           59           1455         9501         100               25                1065
60376.856207	GPU 2           349.521           59           1455         9501         100               28                1065
60377.857585	GPU 2           349.013           60           1470         9501         100               24                1065
60378.858979	GPU 2           349.272           60           1455         9501         100               24                1065
60379.859099	#Entity         POWER             TMPTR        SMCLK        MMCLK        GPUTL             MCUTL             FBUSD
60379.859114	ID               W                 C
60379.860339	GPU 2           349.158           60           1500         9501         100               25                1065
60380.861641	GPU 2           349.290           61           1485         9501         100               24                1065
60381.863007	GPU 2           349.414           61           1485         9501         100               26                1065
60382.864375	GPU 2           349.474           61           1485         9501         100               25                1065
60383.865704	GPU 2           349.217           62           1485         9501         100               24                1065
60384.867083	GPU 2           349.491           62           1485         9501         100               24                1065
60385.868416	GPU 2           349.387           63           1485         9501         100               22                1065
60386.869740	GPU 2           349.116           63           1470         9501         100               21                1065
60387.871106	GPU 2           348.955           63           1470         9501         100               25                1065
60388.872453	GPU 2           348.646           63           1470         9501         100               24                1065
60389.873730	GPU 2           348.686           64           1470         9501         100               24                1065
60390.875106	GPU 2           348.923           64           1485         9501         100               23                1065
60391.876445	GPU 2           349.252           65           1485         9501         100               22                1065
60392.877758	GPU 2           349.172           65           1485         9501         100               23                1065
60393.877866	#Entity         POWER             TMPTR        SMCLK        MMCLK        GPUTL             MCUTL             FBUSD
60393.877892	ID               W                 C
60393.879108	GPU 2           349.042           65           1470         9501         100               23                1065
60394.880458	GPU 2           349.056           66           1485         9501         100               24                1065
60395.881763	GPU 2           349.068           66           1470         9501         100               24                1065
60396.883142	GPU 2           349.024           66           1470         9501         100               24                1065
60397.884497	GPU 2           349.300           66           1455         9501         100               25                1065
60398.885800	GPU 2           349.319           67           1440         9501         100               24                1065
60399.887180	GPU 2           349.124           67           1470         9501         100               30                1065
60400.888542	GPU 2           349.005           67           1470         9501         100               23                1065
60401.890055	GPU 2           349.415           68           1470         9501         100               22                1065
60402.891467	GPU 2           349.093           68           1470         9501         100               24                1065
60403.892782	GPU 2           348.828           68           1455         9501         100               23                1065
60404.894097	GPU 2           349.210           68           1455         9501         100               22                1065
60405.895475	GPU 2           348.880           69           1455         9501         100               24                1065
60406.896834	GPU 2           348.796           69           1455         9501         100               24                1065
60407.896941	#Entity         POWER             TMPTR        SMCLK        MMCLK        GPUTL             MCUTL             FBUSD
60407.896968	ID               W                 C
60407.898094	GPU 2           348.920           69           1470         9501         100               23                1065
60408.899674	GPU 2           348.846           69           1455         9501         100               26                1065
60409.901240	GPU 2           348.783           70           1455         9501         100               23                1065
60410.902620	GPU 2           349.165           70           1470         9501         100               22                1065
60411.904100	GPU 2           349.225           70           1470         9501         100               23                1065
60412.905682	GPU 2           348.726           70           1440         9501         100               24                1065
60413.907037	GPU 2           348.472           70           1455         9501         100               24                1065
60414.908518	GPU 2           348.867           70           1485         9501         100               23                1065
60415.910120	GPU 2           348.927           71           1455         9501         100               22                1065
60416.911534	GPU 2           348.932           71           1455         9501         100               24                1065
60417.912954	GPU 2           349.470           71           1470         9501         100               23                1065
60418.914541	GPU 2           348.916           71           1455         9501         100               27                1065
60419.915947	GPU 2           348.820           71           1470         9501         100               24                1065
60420.917337	GPU 2           349.411           71           1455         9501         100               23                1065
60421.917459	#Entity         POWER             TMPTR        SMCLK        MMCLK        GPUTL             MCUTL             FBUSD
60421.917486	ID               W                 C
60421.918912	GPU 2           349.329           71           1470         9501         100               21                1065
60422.920342	GPU 2           349.638           72           1455         9501         100               22                1065
60423.921798	GPU 2           349.036           72           1455         9501         100               23                1065
60424.923423	GPU 2           349.138           72           1455         9501         100               22                1065
60425.924806	GPU 2           349.211           72           1470         9501         100               23                1065
60426.926273	GPU 2           348.999           72           1455         9501         100               22                1065
60427.927857	GPU 2           349.288           72           1455         9501         100               22                1065
60428.929220	GPU 2           349.005           72           1455         9501         100               23                1065
60429.930732	GPU 2           349.018           72           1455         9501         100               22                1065
60430.932307	GPU 2           348.928           72           1455         9501         100               21                1065
60431.933684	GPU 2           348.353           72           1440         9501         100               27                1065
60432.935198	GPU 2           348.575           72           1425         9501         100               25                1065
60433.936752	GPU 2           348.981           73           1455         9501         100               21                1065
60434.938164	GPU 2           348.422           73           1455         9501         100               29                1065
60435.938275	#Entity         POWER             TMPTR        SMCLK        MMCLK        GPUTL             MCUTL             FBUSD
60435.938303	ID               W                 C
60435.939648	GPU 2           349.014           73           1440         9501         100               24                1065
60436.940770	GPU 2           349.135           73           1455         9501         100               22                1065
