tick_index,t_target_raw_s,t_receipt_raw_s,utc_anchor,gpu_index,gpu_uuid,status,util_gpu_pct,util_mem_pct,mem_used_mib,power_w,temp_c,clock_sm_mhz,clock_mem_mhz,pcie_tx_kbps,pcie_rx_kbps
-1,60351.539972419,60351.540126649,2026-08-30T06:15:31.846695+00:00,-1,anchor,anchor,,,,,,,,,
0,60351.539972419,60351.548701952,,1,GPU-37ffc98b-8551-c8a1-5f3c-27ade9ae735a,ok,0,0,450,57.957,37,315,810,1708,341
1,60352.539972419,60352.540567907,,1,GPU-37ffc98b-8551-c8a1-5f3c-27ade9ae735a,ok,0,0,450,40.469,37,210,810,439,341
2,60353.539972419,60353.540409385,,1,GPU-37ffc98b-8551-c8a1-5f3c-27ade9ae735a,ok,0,0,450,22.207,37,210,405,390,341
3,60354.539972419,60354.540370933,,1,GPU-37ffc98b-8551-c8a1-5f3c-27ade9ae735a,ok,0,0,450,17.821,37,210,405,439,292
4,60355.539972419,60355.540337841,,1,GPU-37ffc98b-8551-c8a1-5f3c-27ade9ae735a,ok,0,0,453,17.776,37,210,405,634,439
5,60356.539972419,60356.540283719,,1,GPU-37ffc98b-8551-c8a1-5f3c-27ade9ae735a,ok,1,0,1515,43.832,39,1710,9501,488,439
6,60357.539972419,60357.540287767,,1,GPU-37ffc98b-8551-c8a1-5f3c-27ade9ae735a,ok,100,25,1515,307.493,52,1515,9501,537,292
7,60358.539972419,60358.540288615,,1,GPU-37ffc98b-8551-c8a1-5f3c-27ade9ae735a,ok,100,25,1515,347.317,53,1530,9501,488,292
8,60359.539972419,60359.540402393,,1,GPU-37ffc98b-8551-c8a1-5f3c-27ade9ae735a,ok,0,0,1515,165.698,44,1950,9501,390,292
9,60360.539972419,60360.540280801,,1,GPU-37ffc98b-8551-c8a1-5f3c-27ade9ae735a,ok,0,0,1515,126.218,42,1710,9501,488,292
10,60361.539972419,60361.540284689,,1,GPU-37ffc98b-8551-c8a1-5f3c-27ade9ae735a,ok,100,22,1515,229.415,53,1530,9501,537,292
11,60362.539972419,60362.540254127,,1,GPU-37ffc98b-8551-c8a1-5f3c-27ade9ae735a,ok,100,25,1515,346.836,55,1515,9501,488,292
12,60363.539972419,60363.540289435,,1,GPU-37ffc98b-8551-c8a1-5f3c-27ade9ae735a,ok,0,0,1515,169.956,45,1950,9501,390,244
13,60364.539972419,60364.540279473,,1,GPU-37ffc98b-8551-c8a1-5f3c-27ade9ae735a,ok,0,0,1515,150.853,45,1710,9501,537,390
14,60365.539972419,60365.540293081,,1,GPU-37ffc98b-8551-c8a1-5f3c-27ade9ae735a,ok,100,26,1515,234.813,55,1485,9501,439,439
15,60366.539972419,60366.540285459,,1,GPU-37ffc98b-8551-c8a1-5f3c-27ade9ae735a,ok,100,24,1515,348.301,56,1530,9501,439,292
16,60367.539972419,60367.540291947,,1,GPU-37ffc98b-8551-c8a1-5f3c-27ade9ae735a,ok,0,0,1515,175.363,47,1980,9501,390,292
17,60368.539972419,60368.540384546,,1,GPU-37ffc98b-8551-c8a1-5f3c-27ade9ae735a,ok,0,0,1515,130.646,46,1710,9501,390,292
18,60369.539972419,60369.540284873,,1,GPU-37ffc98b-8551-c8a1-5f3c-27ade9ae735a,ok,8,0,450,107.535,45,1710,9751,439,292
19,60370.539972419,60370.540383052,,1,GPU-37ffc98b-8551-c8a1-5f3c-27ade9ae735a,ok,0,0,453,107.35,45,1710,9751,439,341
20,60371.539972419,60371.54032643,,1,GPU-37ffc98b-8551-c8a1-5f3c-27ade9ae735a,ok,100,29,1514,231.515,55,1545,9501,6152,13916
